Wavelength	K000100001.asd	K000100002.asd	K000100003.asd	K000100004.asd	K000100005.asd	K000100006.asd	K000200000.asd	K000200001.asd	K000200002.asd	K000200003.asd	K000200004.asd	K000200005.asd	K000300000.asd	K000300001.asd	K000300002.asd	K000300003.asd	K000300004.asd	K000300005.asd	K000400000.asd	K000400001.asd	K000400002.asd	K000400003.asd	K000400004.asd	K000400005.asd	K000500000.asd	K000500001.asd	K000500002.asd	K000500003.asd	K000500004.asd	K000500005.asd	K000600000.asd	K000600001.asd	K000600002.asd	K000600003.asd	K000600004.asd	K000600005.asd	K000700000.asd	K000700001.asd	K000700002.asd	K000700003.asd	K000700004.asd	K000700005.asd	K000800000.asd	K000800001.asd	K000800002.asd	K000800003.asd	K000800004.asd	K000800005.asd	K000900000.asd	K000900001.asd	K000900002.asd	K000900003.asd	K000900004.asd	K000900005.asd	K001000000.asd	K001000001.asd	K001000002.asd	K001000003.asd	K001000004.asd	K001000005.asd
360	4.56142075824467E-02	5.12781082472099E-02	5.90402096289985E-02	4.56097310291545E-02	5.72789033989943E-02	5.47805965011083E-02	5.89718155067085E-02	8.09547182973731E-02	7.43225378007376E-02	6.65879422530469E-02	5.99310325230195E-02	6.20671615889741E-02	0.070633592828553	6.58651745344658E-02	4.66798353978943E-02	5.31783120649521E-02	6.78227619509979E-02	6.23057266509033E-02	7.04973196090838E-02	6.81092099368547E-02	6.34002073269136E-02	4.35624566552426E-02	5.85632762701577E-02	6.71783951812519E-02	7.41089093749198E-02	6.92251493455332E-02	7.88833163731389E-02	0.056406534045684	6.65899946719543E-02	6.25926207629647E-02	7.22459924662572E-02	5.95850569093726E-02	0.067741321032074	5.33736184758397E-02	6.26529502460168E-02	7.32146314919937E-02	7.43387691672883E-02	7.47962793194541E-02	0.071451345154027	6.00748300028674E-02	5.76361278507445E-02	6.02079217965177E-02	0.056176588352467	6.72707038944336E-02	5.18374490350673E-02	6.82502549126137E-02	0.060441529500768	5.77113365300038E-02	6.55571703899485E-02	6.01706354469594E-02	0.064565344836599	4.43447280465244E-02	5.59595287211088E-02	6.57080259650856E-02	0.065824972989605	0.069859688774482	5.78466198537015E-02	0.055042013626129	5.32270538085314E-02	 5.45086366573324E-02 
361	0.049998028966628	5.66581218655096E-02	6.26650465925556E-02	4.95805136624678E-02	5.82982225106632E-02	5.63796477259508E-02	6.14828821268985E-02	8.15629233720158E-02	7.27359627537983E-02	0.07153422466026	6.14554813370345E-02	6.39685103289438E-02	7.17365135375347E-02	6.51816328307596E-02	6.20942022991289E-02	5.23827996235984E-02	6.29613769749358E-02	5.94325217381329E-02	7.37948810921717E-02	7.18366529891157E-02	6.92595213384821E-02	0.045028084884149	5.90991069851263E-02	6.82692656578991E-02	7.12687938951562E-02	7.05365510666943E-02	7.83795319813612E-02	5.44796389244586E-02	6.82189314306441E-02	6.60686659897456E-02	7.08166193528132E-02	6.20981922703792E-02	0.071105322612579	5.57060717084817E-02	7.14325440182035E-02	7.30706249049972E-02	7.48628965443967E-02	8.08851565593091E-02	7.42911683401721E-02	6.38460532325582E-02	5.57064280428284E-02	0.057839843798761	6.05735535010293E-02	6.86499885845443E-02	5.61610540830352E-02	7.04181978520518E-02	6.24484602947384E-02	6.34363256246042E-02	6.51144290789413E-02	0.061634316830473	6.75133094226417E-02	4.78308792526648E-02	5.93288333800828E-02	6.79075019923002E-02	6.77756948846751E-02	6.84739528424601E-02	5.63189072875818E-02	5.69945195531402E-02	5.22244287313658E-02	 5.87747351259364E-02 
362	5.15247556068557E-02	5.52783734331119E-02	0.062445841965529	4.81173767750003E-02	6.05712303304397E-02	5.24805773824689E-02	6.17082694768037E-02	8.15957853836297E-02	0.070839002083497	7.21297089160324E-02	6.48812093715495E-02	6.23897736930408E-02	7.05620928839938E-02	6.77511940620213E-02	6.44715369749683E-02	5.10745203751826E-02	6.14597145057586E-02	5.83966098014361E-02	7.51860861809146E-02	7.19429804270636E-02	7.21163995282433E-02	4.87449893152479E-02	5.80718105631851E-02	0.069418900551542	7.16659961083028E-02	6.54616909201932E-02	8.04612707649424E-02	5.59984037586636E-02	0.067624870397872	6.79262836898782E-02	7.21888668980949E-02	6.31570025629874E-02	7.23338425412542E-02	5.51822533400427E-02	6.89452665659956E-02	7.33344697494342E-02	7.49246332857344E-02	8.06710671643321E-02	7.66663819777676E-02	6.56709531467427E-02	5.66015751029984E-02	5.71723799858405E-02	6.17352918112888E-02	6.67903213017131E-02	0.056517698153974	6.97760817837997E-02	6.28386487321355E-02	6.33297190425855E-02	6.53999179821405E-02	6.20467463236566E-02	0.068105898346829	0.047118351908488	5.97494512498282E-02	6.68901332172525E-02	0.068553167538657	6.64717308106362E-02	0.055892498803937	5.55953742389635E-02	5.32767075640766E-02	 6.17459213048751E-02 
363	4.98240619341235E-02	5.07647912081256E-02	6.05713035790484E-02	4.45101737473109E-02	6.11789699190296E-02	4.91435746410839E-02	6.14150834831279E-02	7.94588624076122E-02	6.98164041339543E-02	6.83075868414528E-02	6.67371434531203E-02	5.95703574197528E-02	6.78345468399963E-02	7.07605090261441E-02	5.58555916732692E-02	5.14019728447496E-02	6.21152744724824E-02	5.89067528263529E-02	7.37289799429866E-02	7.08119454869777E-02	6.91837308866852E-02	4.98005334595324E-02	5.61841120129153E-02	6.88145933583358E-02	7.19450055437442E-02	0.063411879781192	8.26805122432971E-02	5.77087568948571E-02	6.45994866998411E-02	6.69374034284261E-02	7.24642142368424E-02	6.15821167472609E-02	7.10498810455722E-02	5.27500623081082E-02	6.22532429691165E-02	7.32852640563276E-02	7.38078909083687E-02	7.68896904618059E-02	7.71864406220142E-02	6.26011891390986E-02	0.057636713840509	0.058339924370951	5.87886429808873E-02	6.43156725025096E-02	0.054484616729269	6.60283324361208E-02	6.23408876854725E-02	6.04700371135275E-02	6.43088610702324E-02	6.12065047418022E-02	6.62293841351942E-02	4.51272304094211E-02	5.83313287088718E-02	0.065318155648828	6.87559736879556E-02	6.60254035411269E-02	5.63765245656172E-02	5.27539365140571E-02	5.43447374065173E-02	 6.17390196285263E-02 
364	4.82444180368959E-02	5.09243407994222E-02	6.23196731601585E-02	4.46605189906807E-02	5.90057414664059E-02	5.21881577967729E-02	6.40637549157298E-02	7.42559276254587E-02	6.98203860627502E-02	0.064045944839349	6.43653921634409E-02	5.94645643041559E-02	6.53733004334987E-02	7.14773691236773E-02	4.92485925070916E-02	0.054254034171593	6.05876539274349E-02	5.82938849127735E-02	7.07758764581708E-02	7.29749516257104E-02	6.38023680920703E-02	4.53407246072504E-02	5.56280872317583E-02	6.57985900302923E-02	6.81924360846987E-02	0.07138152248997	8.12649539787723E-02	5.49892411273755E-02	0.061236000850467	6.47735656168581E-02	6.80183308534508E-02	5.92585387808682E-02	6.99877169343472E-02	5.23071406797077E-02	6.52555832925898E-02	7.23602322729195E-02	7.20157151770071E-02	0.076134247863671	7.66402862859021E-02	5.62792620724615E-02	5.56673714652046E-02	5.90690545791349E-02	5.49022837521269E-02	6.49504832324291E-02	5.44380772454215E-02	6.17312580733121E-02	6.25715423476678E-02	6.17141752298764E-02	6.09097540190325E-02	0.059392551842644	6.50156829931677E-02	4.72064447123352E-02	5.90755394614587E-02	6.71899305643084E-02	6.92396284896401E-02	6.70495250614711E-02	5.65888757833429E-02	5.26766257331363E-02	5.34062343594116E-02	 5.90810386805567E-02 
365	0.045510903015732	4.76142112003516E-02	6.07347708514318E-02	4.32648795769002E-02	6.01597624555952E-02	4.86608214758635E-02	6.14946886824565E-02	7.28347727945168E-02	6.71872763310744E-02	6.43656391007148E-02	6.29014933386388E-02	5.95273905497901E-02	6.39936296061955E-02	6.78098092835013E-02	4.79921005255273E-02	5.31822931927551E-02	6.14602225939443E-02	5.55235415790722E-02	7.01955209845843E-02	6.89117339656877E-02	6.80941295041933E-02	4.51873889951128E-02	5.58077445047684E-02	6.28187670195035E-02	6.81557622498691E-02	6.36022281684246E-02	7.80543858132153E-02	5.27929572160849E-02	6.27704574835699E-02	6.09024416126273E-02	6.80030771878852E-02	5.89970359743906E-02	6.58534483598218E-02	5.12997922562477E-02	0.062564217103287	6.99989204140364E-02	7.03515688145516E-02	7.17012713447559E-02	7.54364803010312E-02	5.91727611435978E-02	5.41762997902698E-02	0.057464640940329	5.34475534382388E-02	6.30698147720501E-02	5.27477912589278E-02	6.42903891539631E-02	5.74260409856077E-02	5.69815329375912E-02	6.11574251191839E-02	5.86655739822385E-02	6.52176750526608E-02	4.58228618691579E-02	5.75673752182016E-02	6.55147062813302E-02	6.70850229768974E-02	6.52880652976473E-02	0.054843865648127	0.051137294464753	5.13810083041419E-02	 5.33333363032676E-02 
366	0.045004367903617	4.67186993779582E-02	5.84373848578725E-02	4.27418475187273E-02	6.00290448303905E-02	4.81618542050806E-02	5.86678643819441E-02	7.59510321134812E-02	6.75492860526921E-02	6.50295978727689E-02	5.90244553351172E-02	5.85471599836073E-02	6.43062827079415E-02	6.52473722108973E-02	5.00606477465237E-02	5.23243819609801E-02	6.02268595985212E-02	0.05574731710151	7.17538312423796E-02	6.62883622764343E-02	6.82197691391903E-02	4.40035308133746E-02	5.49140581772837E-02	6.22422290171161E-02	7.02424207650825E-02	5.87844108984531E-02	7.73654502486844E-02	5.26457918467564E-02	6.29168954949061E-02	0.061027348431011	6.84943516134311E-02	5.99280163099553E-02	6.46883586289737E-02	5.20263860550486E-02	6.28262367828765E-02	6.93893233399496E-02	6.92377885791404E-02	7.12022021361433E-02	7.28417051651056E-02	6.19937210642542E-02	5.31005074930864E-02	5.75082413359128E-02	0.05581599651827	6.18366990029254E-02	5.27595194897575E-02	6.60888122937634E-02	0.056163695080856	5.41202123983748E-02	6.27624066503209E-02	5.77926341630223E-02	6.47430549082183E-02	4.54688562566464E-02	5.76611644327934E-02	6.46392155429463E-02	6.35989582246712E-02	6.54706809660807E-02	5.48857395260861E-02	5.27949985242989E-02	5.17622309024789E-02	 5.33015638833805E-02 
367	4.59706133334331E-02	4.85641445573816E-02	5.79540778705316E-02	4.33308643789743E-02	5.73563667359538E-02	5.00007284486782E-02	5.84905679997625E-02	7.87558223849628E-02	0.069295392411489	6.44964419840081E-02	5.52524658516928E-02	5.73980664227205E-02	6.46943879656124E-02	6.51784608399712E-02	5.30938710434911E-02	5.20104056506206E-02	5.80873599700246E-02	5.80202861783952E-02	7.22957031373031E-02	6.64489057091659E-02	6.38265930432412E-02	4.20533730704507E-02	5.35100408337887E-02	6.28740370160527E-02	7.10975150779398E-02	6.13338355476748E-02	7.76784694604546E-02	5.33337928504383E-02	6.17305595509389E-02	6.33026999457437E-02	6.78006061960695E-02	6.02043444759667E-02	6.58467452575454E-02	5.32418928087642E-02	6.42121021979235E-02	7.01954607424439E-02	6.86037473206257E-02	7.38287370659248E-02	7.01458413176864E-02	6.07798140167935E-02	5.20175955089379E-02	5.81906842036377E-02	5.79382604076328E-02	6.19253804572387E-02	5.31069934580392E-02	6.45856285463578E-02	5.90694935152901E-02	5.50417506804632E-02	6.32297324393118E-02	5.65606281150609E-02	6.30374858232345E-02	4.60792430705402E-02	5.79703457941643E-02	6.45235858628101E-02	6.06773456803907E-02	6.67669396500641E-02	5.62689827655558E-02	5.52205458619089E-02	5.27788071687585E-02	 5.66473273454185E-02 
368	0.044877582535557	4.91891951293167E-02	6.04470769619986E-02	4.35362225759768E-02	5.39409242258392E-02	4.65643136044737E-02	6.09782270497316E-02	7.42457999800815E-02	6.62716046217121E-02	6.37193567873378E-02	5.74638433257009E-02	5.79534078945146E-02	6.26687666387937E-02	0.065654053186923	5.47826760423277E-02	4.98166045435189E-02	5.97892012741385E-02	5.73499377125256E-02	6.79077402427762E-02	6.58678776729831E-02	6.43028099020983E-02	4.35038240989894E-02	5.36677630458616E-02	6.16305093410185E-02	6.76287598634091E-02	0.06348987216856	7.41132700179096E-02	5.21525521573915E-02	6.35635340968806E-02	6.11191968577219E-02	6.65498039771988E-02	5.79891613769404E-02	6.42117007923235E-02	5.17584984379246E-02	5.82780146767484E-02	6.95492168128628E-02	6.81658108790002E-02	7.29328626494529E-02	6.97856626534502E-02	5.71452317565198E-02	5.05377240936042E-02	5.53457259704491E-02	5.34462434817257E-02	6.19898675879748E-02	4.97191482648356E-02	6.19533676180046E-02	5.97355005400746E-02	5.65674318462282E-02	6.10007092318716E-02	5.57145688651317E-02	6.09170189404206E-02	4.43727669581713E-02	5.41235659473617E-02	6.21321160744398E-02	6.02469292457735E-02	6.47062039857661E-02	5.56390595420069E-02	5.18553102403291E-02	4.96708378319091E-02	 5.41755913714112E-02 
369	4.26026910007428E-02	4.85912578864849E-02	5.71486197917316E-02	4.37769763534926E-02	5.26008040377559E-02	4.78746874133494E-02	5.71824524542841E-02	7.27911297735866E-02	6.50193428643238E-02	6.41737026524696E-02	5.89925171331808E-02	5.64293548885564E-02	6.37277403953581E-02	6.65380248805255E-02	5.13051217183243E-02	4.90208254608916E-02	5.93226853136778E-02	5.66383678228775E-02	6.72032740244177E-02	6.76491581065332E-02	6.40813345416614E-02	4.37068435101311E-02	5.44617225373997E-02	6.42492491554146E-02	6.94962281187809E-02	6.12580728061167E-02	7.38605114062324E-02	5.09938727951286E-02	6.28414060409282E-02	5.88595300631919E-02	6.66202522392717E-02	5.68867789928287E-02	6.42067012384333E-02	5.37498513519723E-02	5.82200646872638E-02	6.69084697444636E-02	6.97130390409593E-02	7.22382166204355E-02	7.08899549932839E-02	0.059801665112897	5.02596972237698E-02	5.31688342010033E-02	5.26287924025061E-02	6.30791930271494E-02	4.97233091314696E-02	6.28006248627183E-02	5.86079511696578E-02	5.64035983264103E-02	6.23251559221483E-02	5.70269260135313E-02	5.98125314722782E-02	4.38411865931485E-02	5.48991825023939E-02	6.22992567467148E-02	6.32394602656601E-02	6.38583372540591E-02	5.42233422917454E-02	5.14887435264873E-02	0.048582009340832	 5.64606697712009E-02 
370	4.29975580233838E-02	4.79866801874079E-02	5.54112972032539E-02	4.29654811577891E-02	5.30354543322673E-02	4.84760430244148E-02	5.59556834204806E-02	7.27427532550266E-02	6.43788041526849E-02	6.41359302630587E-02	0.059117263745376	5.51101427222979E-02	6.48452185167694E-02	6.50028729837241E-02	4.69350057122282E-02	4.82627292550412E-02	5.77620200909416E-02	5.62036444578308E-02	6.67391660612774E-02	6.81030558075459E-02	6.32931394177986E-02	4.25086081688178E-02	5.40780377214372E-02	6.44547327024015E-02	6.95399747668617E-02	6.03543187942162E-02	7.34297373050586E-02	4.93609502640238E-02	6.11436067791345E-02	5.89996101149072E-02	6.70608252213874E-02	5.73023415844205E-02	6.41912395579911E-02	5.46180248641179E-02	6.07833111496899E-02	6.51527980319842E-02	6.96491041648628E-02	7.04791969926699E-02	7.08651720164913E-02	6.04914845806429E-02	5.10169527621522E-02	5.16902269045368E-02	5.25905345419059E-02	0.062555322537202	5.01975739446426E-02	0.064566707000459	5.58405651199248E-02	5.64054377500562E-02	6.24112927172557E-02	5.78651739286933E-02	6.06894260476439E-02	4.37202046360595E-02	5.61141838572021E-02	6.21572262796979E-02	6.47206668317984E-02	6.33713262744297E-02	5.23967282790913E-02	5.00053500428297E-02	4.78859413038898E-02	 5.72527587235641E-02 
371	4.55745089808331E-02	4.77907390775011E-02	5.73133323070861E-02	4.14276170507296E-02	5.37988532635197E-02	4.62311339167519E-02	5.95071696017639E-02	7.20681245144681E-02	6.32756901411812E-02	6.28444136284787E-02	5.81707445325851E-02	0.055045336803449	6.37061027977738E-02	6.12338698070873E-02	4.50462331960898E-02	4.67581318377392E-02	5.62867687261424E-02	5.53899308227997E-02	0.064895644491806	6.60757213109067E-02	6.23115499555541E-02	0.041055621207225	5.22588229815905E-02	6.02799145139188E-02	6.54210354588517E-02	6.20799593214003E-02	7.14608232299329E-02	4.76234126888494E-02	5.94884095699663E-02	0.060718910204276	6.63206961244612E-02	5.76610478052233E-02	0.063181895037697	5.23834894741075E-02	6.16274656201731E-02	6.53483763413397E-02	6.65160973868096E-02	6.75437145239613E-02	6.91557445301016E-02	5.60680514571255E-02	5.13569641003435E-02	5.09337975281352E-02	5.10955844826192E-02	6.00434592671448E-02	4.91139440726891E-02	6.44190026996383E-02	5.30244311186704E-02	0.056788332313905	5.94332404849864E-02	5.70813920243394E-02	6.21850344648176E-02	4.31944500270852E-02	0.055000671059841	6.08378754636253E-02	0.063502374943987	6.22732510812934E-02	5.06949871294744E-02	4.65208803564888E-02	4.69940564025671E-02	 5.36329782031866E-02 
372	4.33757126101192E-02	4.70503595069343E-02	5.45574178756973E-02	4.17075048911197E-02	5.26293238007188E-02	4.65039326539963E-02	5.76389166252859E-02	7.06275182782547E-02	6.22647539975468E-02	6.14847278625285E-02	5.67014731782372E-02	0.054471563914577	6.04602158910257E-02	5.98078682458301E-02	4.62194496546784E-02	4.53574624536694E-02	5.48253989098213E-02	5.26039076483889E-02	0.064991702413444	6.50002258709203E-02	6.07921786502291E-02	4.13739776812267E-02	5.09325215921001E-02	0.057643172823579	6.46129444347383E-02	5.96559688439497E-02	7.16109285496029E-02	0.047814736424222	5.66410526444858E-02	5.90912494947822E-02	0.062429975460944	5.42984635463145E-02	6.21949166324159E-02	0.050680396535114	5.80352232599336E-02	0.065515083476247	6.25293490352497E-02	6.56615826398413E-02	6.82688021918899E-02	5.35511979971734E-02	4.82918756070557E-02	5.18858173033583E-02	4.93562313391513E-02	5.88294298279827E-02	4.76498901929048E-02	6.04904486306725E-02	0.053665282065789	5.45581888236438E-02	5.76099239516156E-02	5.64056958039265E-02	5.98916703105769E-02	4.21907257746256E-02	5.32084868171249E-02	6.17550996362168E-02	0.064611648403827	6.04614901699145E-02	4.99942820302737E-02	4.70542373566209E-02	4.84060169871558E-02	 5.01260354957246E-02 
373	4.23076705320563E-02	4.53962919641698E-02	5.39728405881525E-02	4.03790017538203E-02	5.19046168490177E-02	4.57160434099651E-02	5.43092849934525E-02	6.95252533388931E-02	6.14356225549452E-02	5.91285791201908E-02	5.36143877540371E-02	5.36785831128089E-02	5.95647909168488E-02	5.97577170930859E-02	4.84949524594244E-02	4.57337649134407E-02	5.28801814000414E-02	5.08994594899154E-02	6.43326792074772E-02	0.064604675359828	5.94611963768862E-02	4.14128125391023E-02	5.07571091695721E-02	5.79506968296069E-02	6.30286696205623E-02	5.82736982806715E-02	7.11806572242548E-02	4.77378358413655E-02	5.50345392400651E-02	0.058648305515713	6.18420915539326E-02	5.23755426625172E-02	6.15655144921489E-02	4.69013453504047E-02	5.79285343127748E-02	6.52140528022563E-02	6.18066400886649E-02	6.61414375230468E-02	6.70363206088623E-02	5.22358883233577E-02	4.84286793908255E-02	5.13188097982217E-02	4.93160140550287E-02	5.81172116928057E-02	4.54772101885377E-02	5.88998737048776E-02	5.41768178953015E-02	5.31055252359089E-02	5.80518198849106E-02	5.46691441361356E-02	5.91444456439786E-02	0.041560417993706	5.18348237653729E-02	0.061364414162621	6.37511236550449E-02	5.89976128109197E-02	5.01076888436289E-02	4.78857173109529E-02	4.75257991425358E-02	 5.00368233550707E-02 
374	0.042146091714236	4.45131596865652E-02	5.37663145117091E-02	3.95802658961117E-02	5.22233521651221E-02	4.39470528795671E-02	5.31659899987186E-02	6.87459600434651E-02	6.13998187466231E-02	5.83660577893339E-02	5.16348531187829E-02	5.31481022538169E-02	5.97231985608032E-02	6.16076183593586E-02	4.98059792572135E-02	4.60741935646865E-02	5.26295812805302E-02	5.07062316051003E-02	6.46684499501239E-02	6.45140107420468E-02	5.98803170039856E-02	4.08709623448178E-02	5.12193996172259E-02	0.059725062933575	6.18102973484711E-02	5.76208116933555E-02	7.01307118428228E-02	4.78981508139241E-02	5.64480363641493E-02	5.82815684662598E-02	6.30122003276387E-02	5.23441095316345E-02	6.09796525952551E-02	4.56045391567755E-02	5.86637653347333E-02	6.46251810436724E-02	6.25964093868794E-02	6.67759210266018E-02	6.58418483994898E-02	5.31640288498769E-02	4.93443919321424E-02	0.051164745211847	4.98434315432219E-02	5.73481167951851E-02	4.41662869937039E-02	5.90362273788762E-02	5.37993973871318E-02	5.28468542300337E-02	5.90583294381074E-02	5.28440954171021E-02	5.89474409935612E-02	4.18844507939368E-02	5.15457534967163E-02	6.06783684458469E-02	6.19038354293844E-02	5.85130487151894E-02	5.09832193854901E-02	4.79576317192862E-02	4.60483037914632E-02	 0.051319964297438 
375	0.041606748374708	4.52233937257366E-02	5.18379614939167E-02	4.08961871943433E-02	5.27561484012607E-02	4.25801869102914E-02	5.51383748981565E-02	6.80268284853679E-02	6.21167654159279E-02	6.02963573876685E-02	5.23920064727756E-02	5.31249263319995E-02	5.91008124326687E-02	6.43870860105327E-02	4.86297559602298E-02	4.48690081797689E-02	5.44656914646762E-02	5.11492361698852E-02	6.68128912814864E-02	6.42549902791954E-02	0.061839771381178	4.01397167638057E-02	5.13415775450182E-02	6.05020099355014E-02	6.18720887020593E-02	5.67581631592523E-02	6.89365519644596E-02	4.85639973524255E-02	5.96830461980786E-02	5.67711937792231E-02	6.31634347651749E-02	5.30637655730539E-02	6.02741722687003E-02	4.92387228097984E-02	5.69345178634542E-02	6.40033040826481E-02	6.25969397730357E-02	6.56947271759623E-02	6.50578199690157E-02	5.57055507419763E-02	4.82527698081105E-02	5.24836179627693E-02	4.97516855156026E-02	5.63672858484724E-02	4.48789879679338E-02	5.91549708243339E-02	5.26235374638281E-02	0.052998218080867	5.88215097837135E-02	5.19638590421603E-02	5.77126962328955E-02	4.28104506684881E-02	5.22010945425412E-02	6.06192308998579E-02	0.06063325465387	5.89635649549833E-02	5.19141936529691E-02	4.75366010729303E-02	0.04626157741077	 5.14461190009899E-02 
376	4.07442485809632E-02	0.044536385183571	5.10900671630184E-02	4.04874754822262E-02	4.95838249964172E-02	4.46860332697926E-02	0.053419146917127	6.72982344378816E-02	6.15464584343184E-02	5.95955391490303E-02	5.19019190455621E-02	5.31260008023477E-02	5.89225765226206E-02	6.19818607708391E-02	4.41402086560352E-02	4.41271215290938E-02	5.16507577122864E-02	4.95830630990772E-02	6.58856255437597E-02	0.063339520713489	5.94839400306651E-02	4.03951131245713E-02	4.97434695665194E-02	5.70272458457483E-02	0.059746040486667	5.71504412428944E-02	6.74741057106338E-02	4.73433208268931E-02	5.52855166282534E-02	5.66441422499591E-02	6.20970360087013E-02	5.26284359676405E-02	6.03013280626694E-02	4.98538267199383E-02	5.52662076342146E-02	6.32455675326493E-02	6.28070323639139E-02	6.45040987636904E-02	6.40665968779237E-02	5.36292986818521E-02	4.81868884040408E-02	4.98480062054618E-02	5.01893864573332E-02	5.61023091796589E-02	0.046973858812655	5.97672642488062E-02	5.06674704996885E-02	5.15373082360323E-02	5.75151911647867E-02	5.18343800879604E-02	5.66930247328973E-02	4.17133803771791E-02	5.21361187065071E-02	0.05825261115915	5.91975300381218E-02	5.90577422696318E-02	5.02005816686011E-02	4.89994627366579E-02	4.78464904544805E-02	 5.08054501824471E-02 
377	4.07151054378715E-02	4.32213972309441E-02	0.052673307429879	3.92911247433672E-02	0.048822392085131	4.31714663451752E-02	5.30833291347845E-02	0.066538396990717	0.059833978808113	5.81882248069675E-02	5.14109541840711E-02	5.21023075007892E-02	5.85217254301779E-02	5.98371168649598E-02	4.21056065399272E-02	0.042440202004842	0.050533414616137	4.94600631133355E-02	6.43067626031062E-02	6.23516548408369E-02	5.81668364792411E-02	3.96606777688964E-02	4.85604009700053E-02	5.70538753178814E-02	5.92519385369264E-02	5.61084024721229E-02	6.68293396988426E-02	4.58542043420328E-02	5.44056841984333E-02	5.65014223121263E-02	0.06156980114363	5.18160116182462E-02	6.05685374501251E-02	4.86699953216665E-02	5.50484834936272E-02	6.18208364915963E-02	6.21626816293987E-02	0.064159576634322	6.26078238820544E-02	5.25284088881214E-02	4.72144836907606E-02	4.77985614933908E-02	5.04380217307145E-02	5.63744378996803E-02	0.046011952916956	5.95084538252061E-02	5.07111834142597E-02	5.10204333488403E-02	0.055952154104984	0.051767239137976	5.66576424462133E-02	3.97753472346499E-02	5.09258716957087E-02	5.76119252363878E-02	5.90788786982212E-02	5.77514541633619E-02	4.85069508394472E-02	4.89014489182925E-02	4.72168979119675E-02	 5.09534350842752E-02 
378	0.04046390042282	4.21751445360148E-02	5.33958881734927E-02	3.76331492276693E-02	4.89213378242871E-02	3.97042112628766E-02	5.34783072270078E-02	0.065753233618061	5.78153829083772E-02	5.64492022875004E-02	5.08678910934145E-02	5.06902528563812E-02	0.056712379467783	5.85840839672331E-02	4.29671390177257E-02	4.07291841831788E-02	5.03199062910367E-02	4.98088578933772E-02	6.28109358413361E-02	0.061772026543324	5.77615197766215E-02	3.81774193519385E-02	4.75371887598398E-02	0.058085006371614	5.91920381691507E-02	5.42106070646043E-02	6.62362534535714E-02	4.42227995672337E-02	5.60697986974088E-02	5.54266232230034E-02	6.02925662932067E-02	5.05523166252973E-02	0.059411146028846	4.72773336511046E-02	5.53758597768587E-02	5.96318647857315E-02	6.02512906449769E-02	6.37565888054751E-02	6.12617786804077E-02	5.19202920911259E-02	4.56071531049189E-02	4.65523007633761E-02	4.89418675329532E-02	0.056494754918089	4.32206482811211E-02	5.80850356509026E-02	5.04485263055026E-02	5.06980161610108E-02	5.46254856760311E-02	5.15155799636181E-02	5.69813382355456E-02	3.79245121764076E-02	4.95508987454271E-02	5.75182587529072E-02	5.90176129937891E-02	5.62067868184107E-02	4.71422395928322E-02	0.046964096217216	4.47454649593068E-02	 5.06803906369094E-02 
379	3.84365089118272E-02	4.20213922487007E-02	4.96462397367591E-02	0.035883625528826	4.60650318473163E-02	3.92977057935574E-02	5.18190055672869E-02	6.49255936224671E-02	5.65723524305375E-02	5.43612272927868E-02	4.97568686823229E-02	5.01155810649033E-02	5.31021916753601E-02	5.68049439664325E-02	4.44192255895875E-02	4.05708963113942E-02	4.75782022900794E-02	4.81542943161628E-02	0.061328297813561	6.17809188399731E-02	5.59641540165062E-02	3.71641327962588E-02	4.57557992016613E-02	5.44565296016356E-02	5.69698749205957E-02	5.34274165059837E-02	6.45372421414576E-02	4.22819920619995E-02	5.43651610423703E-02	5.32788524067162E-02	5.65966584746726E-02	4.87447703540456E-02	5.57009119951413E-02	4.69517199321474E-02	5.45503948205054E-02	5.73036330339404E-02	5.75514315510288E-02	6.19501453298559E-02	6.07682717426513E-02	4.92405947434653E-02	4.45770146293843E-02	4.47257077526606E-02	4.49154975878009E-02	5.56095703488408E-02	4.21192125299293E-02	5.60707177969192E-02	4.66894323187337E-02	4.87634448844985E-02	5.39046841830439E-02	5.11494292380499E-02	0.056562975885367	3.69719744562881E-02	4.93580225704741E-02	5.51648812660125E-02	5.72290332720941E-02	5.61809513743016E-02	4.55121431139906E-02	4.47469231064687E-02	4.28040451745349E-02	 4.83369024461456E-02 
